ID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,last_pymnt_d_month,last_pymnt_d_year,last_credit_pull_d_month,last_credit_pull_d_year,grade
94931,7800.0,7800.0,7800.0, 36 months,12.79,262.03,1 year,RENT,56000.0,Verified,Charged Off,n,debt_consolidation,OH,24.37,0.0,665.0,669.0,2.0,7.0,1.0,8565.0,78.6,19.0,w,0.0,0.0,2478.98,2478.98,1102.38,464.26,0.0,912.34,164.2212,262.03,544.0,540.0,0.0,1.0,Individual,0.0,0.0,45328.0,10900.0,8.0,6475.0,806.0,91.1,0.0,0.0,136.0,134.0,4.0,4.0,0.0,4.0,4.0,0.0,3.0,4.0,3.0,9.0,6.0,5.0,13.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,66.7,1.0,0.0,58317.0,45328.0,9100.0,47417.0,N,Cash,N,9,2016,5,2005,3,2017,9,2017,C
70286,14000.0,14000.0,14000.0, 60 months,9.17,291.78,2 years,MORTGAGE,135000.0,Not Verified,Fully Paid,n,debt_consolidation,VA,11.82,0.0,755.0,759.0,0.0,25.0,0.0,22985.0,18.4,50.0,w,0.0,0.0,15707.608696693602,15707.61,14000.0,1707.61,0.0,0.0,0.0,10761.61,649.0,645.0,0.0,1.0,Individual,0.0,0.0,365754.0,125100.0,5.0,14630.0,70278.0,23.6,0.0,0.0,144.0,318.0,15.0,15.0,5.0,15.0,6.0,1.0,12.0,16.0,14.0,22.0,5.0,23.0,40.0,16.0,25.0,0.0,0.0,0.0,0.0,98.0,7.1,0.0,0.0,526115.0,43384.0,92000.0,29100.0,N,Cash,N,5,2015,11,1988,11,2016,8,2017,B
64178,18350.0,18350.0,18350.0, 36 months,15.99,645.05,5 years,MORTGAGE,46000.0,Not Verified,Fully Paid,n,debt_consolidation,NV,14.84,0.0,670.0,674.0,1.0,11.0,0.0,24266.0,72.7,42.0,f,0.0,0.0,18874.9780515979,18874.98,18350.0,524.98,0.0,0.0,0.0,1956.12,714.0,710.0,0.0,1.0,Individual,0.0,0.0,302611.0,33400.0,8.0,27510.0,0.0,100.7,0.0,0.0,134.0,157.0,0.0,0.0,3.0,16.0,0.0,2.0,2.0,7.0,2.0,10.0,6.0,10.0,33.0,7.0,11.0,0.0,0.0,0.0,3.0,95.2,100.0,0.0,0.0,322898.0,24266.0,14000.0,0.0,N,Cash,N,0,2015,11,2001,4,2015,8,2018,D
95405,40000.0,40000.0,40000.0, 36 months,22.39,1535.71,2 years,RENT,110000.0,Verified,Fully Paid,n,debt_consolidation,NJ,26.94,0.0,680.0,684.0,0.0,14.0,0.0,49293.0,72.9,34.0,w,0.0,0.0,53947.1265996692,53947.13,40000.0,13947.13,0.0,0.0,0.0,15554.38,684.0,680.0,0.0,1.0,Individual,0.0,0.0,166038.0,67600.0,6.0,13837.0,10763.0,81.5,0.0,0.0,130.0,143.0,11.0,6.0,2.0,16.0,11.0,0.0,8.0,9.0,9.0,11.0,11.0,12.0,20.0,9.0,14.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,191707.0,166038.0,58300.0,109432.0,N,Cash,N,7,2016,8,2004,9,2018,9,2018,E
9817,10000.0,10000.0,9975.0, 60 months,20.89,269.92,1 year,MORTGAGE,35000.0,Source Verified,Current,n,debt_consolidation,IL,6.1,0.0,675.0,679.0,0.0,11.0,0.0,3578.0,27.7,17.0,f,9503.83,9480.07,1256.76,1253.62,496.17,760.59,0.0,0.0,0.0,269.92,684.0,680.0,0.0,1.0,Individual,0.0,1986.0,100411.0,12900.0,6.0,9128.0,4559.0,39.2,0.0,0.0,176.0,74.0,8.0,5.0,1.0,22.0,6.0,2.0,2.0,5.0,3.0,3.0,8.0,8.0,8.0,5.0,11.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,106472.0,45634.0,7500.0,38572.0,N,Cash,N,9,2018,1,2004,2,2019,2,2019,D
70280,20400.0,20400.0,20400.0, 60 months,12.99,464.06,4 years,RENT,50000.0,Source Verified,Charged Off,n,credit_card,FL,23.57,0.0,675.0,679.0,1.0,20.0,0.0,15237.0,51.8,32.0,w,0.0,0.0,17205.22,17205.22,9932.76,5815.84,0.0,1456.62,262.1916,464.06,529.0,525.0,0.0,1.0,Individual,0.0,0.0,50369.0,29400.0,13.0,2651.0,6812.0,66.9,0.0,0.0,134.0,127.0,2.0,2.0,0.0,2.0,2.0,0.0,11.0,12.0,11.0,13.0,10.0,17.0,21.0,12.0,20.0,0.0,0.0,0.0,4.0,100.0,27.3,0.0,0.0,72459.0,50369.0,20600.0,41164.0,N,Cash,N,11,2014,8,2003,9,2017,3,2018,C
84754,27875.0,27875.0,27875.0, 36 months,10.42,904.96,10+ years,OWN,150000.0,Source Verified,Late (31-120 days),n,home_improvement,FL,3.58,0.0,705.0,709.0,0.0,8.0,0.0,1216.0,4.0,9.0,w,16548.85,16548.85,14463.22,14463.22,11326.15,3137.07,0.0,0.0,0.0,904.96,609.0,605.0,0.0,1.0,Individual,0.0,272.0,22465.0,30500.0,5.0,2808.0,27136.0,4.1,0.0,0.0,3.0,207.0,4.0,3.0,1.0,4.0,4.0,0.0,4.0,5.0,6.0,6.0,1.0,7.0,7.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,52126.0,22465.0,28300.0,21626.0,N,Cash,N,8,2017,7,1987,0,2019,2,2019,B
96875,29375.0,29375.0,29375.0, 36 months,13.49,996.71,10+ years,MORTGAGE,275000.0,Verified,Fully Paid,n,debt_consolidation,PA,33.66,0.0,705.0,709.0,0.0,14.0,0.0,41559.0,69.3,28.0,w,0.0,0.0,35733.6382526012,35733.64,29375.0,6358.64,0.0,0.0,0.0,4879.66,714.0,710.0,0.0,1.0,Individual,0.0,0.0,438294.0,60000.0,5.0,31307.0,18422.0,68.5,0.0,0.0,105.0,243.0,3.0,3.0,2.0,3.0,11.0,0.0,6.0,7.0,6.0,9.0,15.0,7.0,11.0,7.0,14.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,595868.0,255030.0,58500.0,268609.0,N,Cash,N,6,2016,3,1996,2,2019,2,2019,C
80835,20000.0,20000.0,20000.0, 36 months,6.24,610.62,3 years,MORTGAGE,102000.0,Source Verified,Fully Paid,n,home_improvement,MA,16.82,0.0,810.0,814.0,1.0,15.0,0.0,50.0,0.1,24.0,f,0.0,0.0,21354.2732850322,21354.27,20000.0,1354.27,0.0,0.0,0.0,12208.84,784.0,780.0,0.0,1.0,Individual,0.0,0.0,48153.0,56900.0,4.0,3440.0,43750.0,0.1,0.0,0.0,97.0,103.0,22.0,11.0,0.0,22.0,2.0,0.0,2.0,2.0,7.0,8.0,11.0,11.0,12.0,2.0,15.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,124900.0,48153.0,43800.0,68000.0,N,Cash,N,8,2015,1,2007,0,2017,11,2018,A
9895,25000.0,25000.0,25000.0, 60 months,13.99,581.58,8 years,MORTGAGE,85000.0,Source Verified,Fully Paid,n,debt_consolidation,DE,25.43,0.0,730.0,734.0,2.0,15.0,0.0,32124.0,52.7,39.0,f,0.0,0.0,34243.1095962707,34243.11,25000.0,9243.11,0.0,0.0,0.0,8091.44,734.0,730.0,0.0,1.0,Individual,0.0,0.0,263054.0,60900.0,3.0,17537.0,26050.0,51.9,0.0,0.0,270.0,202.0,13.0,13.0,2.0,29.0,0.0,0.0,7.0,9.0,8.0,13.0,19.0,11.0,18.0,9.0,15.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,317539.0,99413.0,54200.0,80209.0,N,Cash,N,2,2015,7,1992,0,2019,0,2019,C
51562,9500.0,9500.0,9500.0, 36 months,15.59,332.08,5 years,MORTGAGE,160000.0,Source Verified,Current,n,debt_consolidation,AR,26.15,0.0,695.0,699.0,0.0,11.0,3.0,5175.0,76.1,31.0,w,1000.96,1000.96,11006.64,11006.64,8499.04,2474.4,33.2,0.0,0.0,332.08,614.0,610.0,0.0,1.0,Individual,0.0,54.0,158441.0,6800.0,14.0,14404.0,1625.0,76.1,0.0,0.0,141.0,128.0,24.0,1.0,3.0,24.0,6.0,0.0,3.0,3.0,3.0,4.0,24.0,3.0,4.0,3.0,11.0,0.0,0.0,0.0,8.0,96.8,66.7,1.0,0.0,187562.0,131673.0,6800.0,141762.0,N,Cash,N,5,2016,8,2004,2,2019,2,2019,C
63218,28000.0,28000.0,28000.0, 60 months,9.75,591.48,9 years,MORTGAGE,54000.0,Verified,Current,n,debt_consolidation,UT,27.84,0.0,705.0,709.0,0.0,6.0,0.0,19992.0,90.9,20.0,w,12362.84,12362.84,21869.59,21869.59,15637.16,6232.43,0.0,0.0,0.0,591.48,804.0,800.0,0.0,1.0,Joint App,0.0,0.0,258810.0,22000.0,1.0,43135.0,833.0,91.7,0.0,0.0,133.0,125.0,33.0,17.0,2.0,87.0,4.0,0.0,2.0,3.0,2.0,3.0,10.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,297000.0,50344.0,10000.0,48395.0,N,Cash,N,1,2016,0,2005,2,2019,2,2019,B
1046,8000.0,8000.0,8000.0, 36 months,14.99,277.29,3 years,RENT,75000.0,Source Verified,Fully Paid,n,debt_consolidation,PA,23.01,1.0,665.0,669.0,5.0,21.0,1.0,11328.0,35.0,53.0,w,0.0,0.0,9680.3657284051,9680.37,8000.0,1680.37,0.0,0.0,0.0,979.76,594.0,590.0,0.0,1.0,Individual,0.0,0.0,46577.0,32400.0,15.0,2329.0,14005.0,40.7,1.0,0.0,146.0,151.0,7.0,7.0,4.0,7.0,1.0,3.0,7.0,10.0,9.0,22.0,9.0,17.0,36.0,10.0,21.0,0.0,0.0,1.0,9.0,92.5,0.0,1.0,0.0,76808.0,46577.0,23600.0,44408.0,N,Cash,N,0,2015,5,2002,2,2017,2,2019,C
34873,4800.0,4800.0,4800.0, 36 months,7.21,148.68,1 year,RENT,85000.0,Source Verified,Current,n,moving,SC,15.21,0.0,695.0,699.0,0.0,13.0,0.0,19299.0,44.1,29.0,w,2395.62,2395.62,2823.0,2823.0,2404.38,418.62,0.0,0.0,0.0,148.68,724.0,720.0,0.0,1.0,Individual,0.0,0.0,56172.0,43800.0,3.0,4321.0,22275.0,45.4,0.0,0.0,119.0,114.0,17.0,11.0,0.0,30.0,11.0,0.0,3.0,4.0,4.0,7.0,18.0,5.0,8.0,4.0,13.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,85039.0,56172.0,40800.0,31253.0,N,Cash,N,7,2017,8,2007,2,2019,2,2019,A
93175,10000.0,10000.0,10000.0, 36 months,6.89,308.27,4 years,MORTGAGE,146000.0,Source Verified,Fully Paid,n,debt_consolidation,IL,14.43,1.0,685.0,689.0,0.0,12.0,0.0,3227.0,7.4,41.0,w,0.0,0.0,10056.04,10056.04,10000.0,56.04,0.0,0.0,0.0,1135.06,694.0,690.0,0.0,1.0,Individual,0.0,5946.0,498930.0,43400.0,7.0,41578.0,32773.0,9.0,0.0,0.0,208.0,235.0,2.0,2.0,7.0,2.0,4.0,6.0,3.0,3.0,4.0,12.0,15.0,6.0,16.0,3.0,12.0,0.0,0.0,0.0,3.0,84.2,0.0,0.0,0.0,583039.0,98196.0,36000.0,122032.0,N,Cash,N,11,2015,4,1996,3,2016,2,2019,A
18955,12700.0,12700.0,12700.0, 60 months,25.83,378.97,7 years,RENT,37482.0,Verified,Fully Paid,n,debt_consolidation,NY,17.74,0.0,660.0,664.0,0.0,17.0,0.0,15540.0,53.6,23.0,w,0.0,0.0,14477.77,14477.77,12700.0,1777.77,0.0,0.0,0.0,12582.92,599.0,595.0,0.0,1.0,Individual,0.0,0.0,18987.0,29000.0,8.0,1117.0,3421.0,76.9,0.0,0.0,89.0,104.0,1.0,1.0,0.0,1.0,14.0,0.0,6.0,13.0,7.0,10.0,3.0,16.0,20.0,13.0,17.0,0.0,0.0,0.0,5.0,95.2,42.9,0.0,0.0,33500.0,18987.0,14800.0,4500.0,N,Cash,N,7,2014,11,2005,1,2015,8,2018,G
32426,30000.0,30000.0,29950.0, 60 months,20.8,808.23,10+ years,MORTGAGE,106000.0,Source Verified,Fully Paid,n,debt_consolidation,CA,16.46,1.0,670.0,674.0,0.0,14.0,0.0,14737.0,69.5,37.0,f,0.0,0.0,36315.4034692052,36254.88,30000.0,6315.4,0.0,0.0,0.0,26492.09,764.0,760.0,0.0,1.0,Individual,0.0,0.0,391880.0,21200.0,6.0,30145.0,259.0,91.4,0.0,0.0,142.0,215.0,17.0,1.0,6.0,70.0,13.0,2.0,1.0,4.0,1.0,6.0,13.0,8.0,18.0,4.0,14.0,0.0,0.0,0.0,2.0,91.0,100.0,0.0,0.0,435733.0,67671.0,3000.0,77630.0,N,Cash,N,8,2013,0,1996,9,2014,1,2019,E
82580,19600.0,19600.0,19600.0, 60 months,21.98,541.11,10+ years,MORTGAGE,50000.0,Verified,Fully Paid,n,debt_consolidation,MN,18.94,0.0,670.0,674.0,0.0,13.0,0.0,11575.0,79.3,45.0,f,0.0,0.0,31877.3499864977,31877.35,19600.0,12277.35,0.0,0.0,0.0,5904.07,709.0,705.0,0.0,1.0,Individual,0.0,0.0,127977.0,14600.0,7.0,9844.0,94.0,92.8,0.0,0.0,109.0,150.0,3.0,3.0,3.0,15.0,21.0,1.0,2.0,4.0,2.0,12.0,22.0,5.0,20.0,4.0,13.0,0.0,0.0,0.0,2.0,91.0,100.0,0.0,0.0,137718.0,38921.0,1300.0,29712.0,N,Cash,N,8,2012,4,2000,10,2016,9,2018,E
16372,6000.0,6000.0,6000.0, 36 months,11.49,197.83,3 years,MORTGAGE,100000.0,Verified,Charged Off,n,small_business,TN,15.8,1.0,675.0,679.0,0.0,12.0,0.0,11611.0,47.4,35.0,w,0.0,0.0,3178.69,3178.69,2414.82,763.87,0.0,0.0,0.0,197.83,604.0,600.0,0.0,1.0,Individual,1.0,308.0,298766.0,24500.0,5.0,24897.0,6520.0,61.6,0.0,60.0,147.0,154.0,8.0,8.0,3.0,8.0,8.0,0.0,2.0,6.0,3.0,12.0,11.0,8.0,21.0,6.0,11.0,0.0,1.0,0.0,4.0,80.0,66.7,0.0,0.0,328234.0,88531.0,17000.0,79864.0,N,Cash,N,3,2017,10,2002,8,2018,2,2019,B
35636,5500.0,5500.0,5500.0, 36 months,9.17,175.34,3 years,RENT,37140.0,Source Verified,Charged Off,n,debt_consolidation,CA,19.1,0.0,690.0,694.0,0.0,14.0,0.0,5065.0,37.8,17.0,w,0.0,0.0,6077.02,6077.02,4982.16,789.86,0.0,305.0,54.9,175.34,574.0,570.0,0.0,1.0,Individual,0.0,867.0,37406.0,13400.0,3.0,2877.0,1390.0,77.9,0.0,0.0,68.0,59.0,5.0,5.0,0.0,5.0,23.0,1.0,3.0,3.0,3.0,5.0,8.0,7.0,9.0,4.0,14.0,0.0,0.0,0.0,2.0,94.1,66.7,0.0,0.0,50471.0,37406.0,6300.0,37071.0,N,Cash,Y,10,2015,2,2010,7,2018,2,2019,B
40203,24000.0,24000.0,24000.0, 60 months,17.99,609.32,9 years,MORTGAGE,80000.0,Verified,Fully Paid,n,credit_card,CO,5.81,1.0,665.0,669.0,2.0,10.0,0.0,9707.0,46.0,43.0,w,0.0,0.0,25264.0378892127,25264.04,24000.0,1264.04,0.0,0.0,0.0,24093.37,624.0,620.0,0.0,1.0,Individual,0.0,0.0,547714.0,21100.0,7.0,54771.0,9404.0,38.5,0.0,0.0,97.0,236.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,6.0,3.0,9.0,16.0,8.0,26.0,6.0,10.0,0.0,0.0,0.0,3.0,76.2,33.3,0.0,0.0,556742.0,129623.0,15300.0,111345.0,N,Cash,N,7,2016,11,1996,10,2016,7,2017,D
79881,14875.0,14875.0,14875.0, 60 months,30.84,488.96,6 years,OWN,57000.0,Verified,Fully Paid,n,debt_consolidation,TX,29.33,0.0,690.0,694.0,1.0,12.0,0.0,15811.0,54.3,19.0,w,0.0,0.0,19796.8446278893,19796.84,14875.0,4921.84,0.0,0.0,0.0,13980.29,734.0,730.0,0.0,1.0,Individual,0.0,0.0,34057.0,29100.0,4.0,2838.0,422.0,89.7,0.0,0.0,151.0,221.0,25.0,5.0,0.0,66.0,1.0,0.0,2.0,7.0,2.0,3.0,10.0,8.0,9.0,7.0,12.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,53684.0,34057.0,4100.0,24584.0,N,Cash,N,8,2017,3,1999,10,2018,2,2019,G
52710,5500.0,5500.0,5500.0, 36 months,9.67,176.62,10+ years,OWN,52000.0,Source Verified,Fully Paid,n,credit_card,AR,6.12,0.0,715.0,719.0,1.0,11.0,1.0,7420.0,24.0,53.0,w,0.0,0.0,6274.49,6274.49,5500.0,774.49,0.0,0.0,0.0,2035.61,824.0,820.0,0.0,1.0,Individual,0.0,107.0,45411.0,30900.0,8.0,4541.0,5120.0,47.2,0.0,0.0,121.0,210.0,1.0,1.0,1.0,16.0,1.0,0.0,3.0,6.0,4.0,15.0,23.0,10.0,29.0,6.0,11.0,0.0,0.0,0.0,4.0,100.0,33.3,1.0,0.0,88400.0,7420.0,9700.0,0.0,N,Cash,N,4,2014,9,1996,5,2016,3,2017,B
15261,5600.0,5600.0,5600.0, 36 months,13.33,189.58,10+ years,MORTGAGE,62000.0,Source Verified,Fully Paid,n,major_purchase,WA,12.7,1.0,660.0,664.0,3.0,9.0,1.0,1757.0,13.0,51.0,w,0.0,0.0,5907.24,5907.24,5600.0,307.24,0.0,0.0,0.0,5153.07,689.0,685.0,0.0,1.0,Individual,0.0,0.0,284486.0,13500.0,5.0,35561.0,11743.0,13.0,0.0,0.0,123.0,130.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,14.0,27.0,5.0,21.0,3.0,8.0,0.0,0.0,1.0,4.0,97.7,0.0,1.0,0.0,320670.0,67549.0,13500.0,69161.0,N,Cash,N,7,2015,8,2004,0,2016,6,2018,C
70198,18000.0,18000.0,18000.0, 36 months,5.32,542.07,10+ years,MORTGAGE,110000.0,Not Verified,Current,n,credit_card,CA,16.56,0.0,725.0,729.0,0.0,18.0,0.0,38622.0,44.7,28.0,w,5807.01,5807.01,13546.43,13546.43,12192.99,1353.44,0.0,0.0,0.0,542.07,764.0,760.0,0.0,1.0,Individual,0.0,0.0,479099.0,86400.0,3.0,28182.0,33221.0,50.6,0.0,0.0,36.0,565.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,11.0,8.0,11.0,2.0,14.0,23.0,11.0,18.0,0.0,0.0,0.0,1.0,92.9,0.0,0.0,0.0,624669.0,52873.0,67300.0,18000.0,N,Cash,N,1,2017,11,1969,2,2019,2,2019,A
22590,30000.0,30000.0,30000.0, 60 months,14.08,699.3,1 year,RENT,146000.0,Verified,Fully Paid,n,debt_consolidation,CA,22.69,0.0,725.0,729.0,2.0,13.0,1.0,7942.0,17.6,38.0,w,0.0,0.0,31925.714180342,31925.71,30000.0,1925.71,0.0,0.0,0.0,29175.44,634.0,630.0,0.0,1.0,Individual,0.0,0.0,218689.0,45000.0,9.0,16822.0,23735.0,23.2,0.0,0.0,123.0,268.0,14.0,1.0,2.0,17.0,1.0,0.0,3.0,5.0,4.0,8.0,21.0,8.0,15.0,5.0,13.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,260285.0,218689.0,30900.0,215285.0,N,Cash,N,10,2017,5,1995,3,2018,2,2019,C
10588,12000.0,12000.0,11925.0, 60 months,24.99,352.15,8 years,MORTGAGE,74000.0,Not Verified,Current,n,home_improvement,NY,27.64,1.0,660.0,664.0,1.0,13.0,0.0,20405.0,81.6,33.0,w,6598.39,6557.15,12644.08,12565.05,5401.61,7242.47,0.0,0.0,0.0,352.15,689.0,685.0,0.0,1.0,Individual,0.0,0.0,110802.0,25000.0,6.0,8523.0,1752.0,84.8,0.0,0.0,113.0,190.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,7.0,5.0,12.0,12.0,8.0,19.0,7.0,13.0,0.0,0.0,1.0,3.0,96.9,80.0,0.0,0.0,153558.0,63566.0,11500.0,74558.0,N,Cash,N,2,2016,4,2000,2,2019,2,2019,F
63088,25000.0,25000.0,25000.0, 60 months,14.99,594.62,2 years,OWN,100000.0,Source Verified,Current,n,debt_consolidation,AL,11.38,1.0,685.0,689.0,2.0,9.0,0.0,11216.0,47.7,25.0,w,16775.1,16775.1,14844.68,14844.68,8224.9,6619.78,0.0,0.0,0.0,594.62,649.0,645.0,0.0,1.0,Individual,0.0,0.0,266738.0,23500.0,5.0,33342.0,10284.0,52.2,1.0,0.0,213.0,145.0,13.0,6.0,3.0,13.0,6.0,1.0,3.0,3.0,4.0,9.0,9.0,6.0,13.0,3.0,9.0,0.0,0.0,1.0,2.0,92.0,25.0,0.0,0.0,287640.0,60486.0,21500.0,51071.0,N,Cash,N,1,2017,4,1999,2,2019,2,2019,C
74766,11200.0,11200.0,11200.0, 60 months,14.49,263.46,10+ years,OWN,30000.0,Verified,Current,n,debt_consolidation,GA,21.0,0.0,675.0,679.0,0.0,8.0,0.0,8196.0,42.9,19.0,w,6413.61,6413.61,8158.24,8158.24,4786.39,3371.85,0.0,0.0,0.0,263.46,669.0,665.0,0.0,1.0,Individual,0.0,0.0,8196.0,19100.0,4.0,1025.0,205.0,90.2,0.0,0.0,147.0,183.0,12.0,12.0,1.0,133.0,12.0,0.0,3.0,8.0,3.0,4.0,8.0,8.0,10.0,8.0,8.0,0.0,0.0,0.0,1.0,94.7,66.7,0.0,0.0,19100.0,8196.0,2100.0,0.0,N,Cash,N,7,2016,3,2001,2,2019,2,2019,C
54315,40000.0,40000.0,40000.0, 36 months,11.47,1318.47,7 years,MORTGAGE,160000.0,Verified,Fully Paid,n,debt_consolidation,CA,28.22,0.0,715.0,719.0,1.0,16.0,0.0,28155.0,50.7,33.0,f,0.0,0.0,46960.1449293526,46960.14,40000.0,6960.14,0.0,0.0,0.0,12705.41,724.0,720.0,0.0,1.0,Individual,0.0,0.0,437446.0,55500.0,7.0,27340.0,20581.0,55.5,0.0,0.0,138.0,192.0,8.0,2.0,2.0,8.0,2.0,0.0,7.0,9.0,8.0,16.0,9.0,11.0,20.0,9.0,16.0,0.0,0.0,0.0,5.0,97.0,12.5,0.0,0.0,521897.0,80859.0,46200.0,82857.0,N,Cash,N,5,2016,4,2000,8,2018,8,2018,B
83771,25000.0,25000.0,25000.0, 60 months,9.93,530.32,10+ years,MORTGAGE,55000.0,Not Verified,Fully Paid,n,debt_consolidation,PA,33.32,0.0,700.0,704.0,0.0,12.0,0.0,33618.0,50.1,28.0,f,0.0,0.0,27144.1040111898,27144.1,25000.0,2144.1,0.0,0.0,0.0,21868.48,739.0,735.0,0.0,1.0,Joint App,0.0,0.0,233643.0,67100.0,5.0,19470.0,24137.0,24.1,0.0,0.0,118.0,301.0,4.0,4.0,5.0,4.0,21.0,0.0,4.0,8.0,4.0,6.0,8.0,9.0,15.0,8.0,12.0,0.0,0.0,0.0,2.0,96.4,0.0,0.0,0.0,285296.0,90943.0,31800.0,68196.0,N,Cash,N,8,2017,7,1992,7,2018,7,2018,B
63229,6500.0,6500.0,6500.0, 36 months,11.44,214.16,3 years,RENT,52000.0,Source Verified,Current,n,debt_consolidation,IN,31.36,0.0,685.0,689.0,2.0,17.0,0.0,7613.0,29.6,38.0,f,2033.41,2033.41,5564.03,5564.03,4466.59,1097.44,0.0,0.0,0.0,214.16,644.0,640.0,0.0,1.0,Individual,0.0,813.0,101686.0,25700.0,6.0,6355.0,5034.0,50.2,0.0,0.0,138.0,117.0,15.0,3.0,0.0,29.0,3.0,0.0,3.0,8.0,3.0,4.0,23.0,9.0,15.0,8.0,17.0,0.0,0.0,0.0,3.0,91.9,0.0,0.0,0.0,125961.0,101686.0,10100.0,100261.0,N,Cash,N,0,2017,6,2005,2,2019,2,2019,B
26139,10000.0,10000.0,10000.0, 36 months,8.18,314.2,9 years,MORTGAGE,70000.0,Not Verified,Fully Paid,n,credit_card,MI,13.94,3.0,700.0,704.0,0.0,14.0,0.0,11099.0,33.6,21.0,w,0.0,0.0,11285.908255719,11285.91,10000.0,1285.91,0.0,0.0,0.0,407.65,679.0,675.0,0.0,1.0,Individual,0.0,220.0,31562.0,33000.0,4.0,2254.0,11171.0,42.1,0.0,0.0,150.0,212.0,11.0,3.0,2.0,11.0,3.0,0.0,4.0,8.0,5.0,6.0,6.0,11.0,13.0,8.0,13.0,0.0,0.0,0.0,4.0,76.2,0.0,0.0,0.0,120072.0,26284.0,19300.0,17072.0,N,Cash,N,3,2015,11,1993,2,2018,2,2018,B
15164,25000.0,25000.0,25000.0, 36 months,11.49,824.29,5 years,RENT,88000.0,Not Verified,Fully Paid,n,debt_consolidation,NJ,24.91,0.0,695.0,699.0,1.0,14.0,0.0,43291.0,70.6,23.0,w,0.0,0.0,29476.1388089567,29476.14,25000.0,4476.14,0.0,0.0,0.0,6404.01,734.0,730.0,0.0,1.0,Individual,0.0,0.0,53782.0,61300.0,2.0,3842.0,12939.0,76.9,0.0,0.0,152.0,256.0,2.0,2.0,0.0,2.0,0.0,0.0,8.0,9.0,9.0,13.0,3.0,13.0,20.0,9.0,14.0,0.0,0.0,0.0,2.0,95.7,55.6,0.0,0.0,96586.0,53782.0,55900.0,35286.0,N,Cash,N,6,2016,2,1995,11,2018,2,2019,B
23573,9000.0,9000.0,8975.0, 36 months,18.85,329.23,3 years,MORTGAGE,140000.0,Source Verified,Charged Off,n,home_improvement,NJ,15.38,0.0,675.0,679.0,3.0,11.0,0.0,26186.0,82.3,23.0,f,0.0,0.0,2186.64,2180.57,571.44,414.48,0.0,1200.72,11.989500002,329.23,584.0,580.0,0.0,1.0,Individual,0.0,0.0,373773.0,31800.0,5.0,33979.0,20.0,99.9,0.0,0.0,176.0,111.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,7.0,5.0,6.0,12.0,7.0,9.0,7.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,402989.0,56063.0,24800.0,47151.0,N,Cash,N,7,2013,1,1999,11,2013,9,2016,D
